"longitude","latitude","seasonal_low_temp","cold_dormancy_6mo","low_at_min_elev"
-159.5,-81.5,-34.9784334860742,-32.7258681463344,-34.9784334860742
-159.5,-80.5,-34.7505908546437,-32.2562402758282,-34.7505908546437
-159.5,-79.5,-34.2655290928802,-31.6268370493249,-34.2655290928802
-159.5,-78.5,-31.5428511946329,-28.928685053265,-31.5428511946329
-159.5,-77.5,-33.4751722670027,-30.6544207398913,-33.4751722670027
-159.5,22.5,13.413835321104,15.2481412626736,13.620671536503
-159.5,55.5,-8.9621644676796,-4.93578321071608,-8.70326175829485
-159.5,56.5,-12.7391341307334,-5.17425083371428,-12.0844290013244
-159.5,58.5,-13.180650947988,-6.53431221951331,-13.1073083050886
-159.5,59.5,-18.5988805654858,-6.63598306278033,-17.4062640454618
-159.5,60.5,-20.3829699480108,-8.06000355918493,-19.2051540738581
-159.5,61.5,-21.3673216266291,-6.87526475594778,-20.9684544907004
-159.5,62.5,-22.8690267886434,-7.23688668863582,-22.6708053566562
-159.5,63.5,-24.3405902952488,-8.36878616123327,-23.8751436783475
-159.5,64.5,-26.4048517321636,-10.3072752904679,-25.4376055965844
-159.5,65.5,-27.0217212448429,-10.6196907760416,-26.2941612917891
-159.5,66.5,-27.4703626576279,-11.0828176147072,-27.1568886518306
-159.5,67.5,-29.3332701138088,-13.4535631144552,-28.3449642071753
-159.5,68.5,-31.1634538871901,-16.0193348924119,-30.5219947588633
-159.5,69.5,-32.3699278086424,-16.6574291057779,-32.0069597292344
-159.5,70.5,-32.3282995357577,-17.9425405792648,-32.2733231446375
-158.5,-89.5,-60.7538207822612,-58.8949382364484,-60.7538207822612
-158.5,-88.5,-60.2944894012596,-58.5669896618995,-60.2944894012596
-158.5,-87.5,-55.4808712352599,-53.8654764045803,-55.4808712352599
-158.5,-86.5,-50.2571314912822,-48.7013183304441,-50.2571314912822
-158.5,-85.5,-34.0402616670089,-32.4657557106311,-34.0402616670089
-158.5,-84.5,-32.2181378425897,-30.5365994215278,-32.2181378425897
-158.5,-83.5,-33.5822660124146,-31.7397726821846,-33.5822660124146
-158.5,-82.5,-34.5886184354978,-32.5889430722355,-34.5886184354978
-158.5,-81.5,-34.5702020921877,-32.3396645365017,-34.5702020921877
-158.5,-80.5,-34.4234864370631,-31.9673071328941,-34.4234864370631
-158.5,-79.5,-33.6173881315227,-31.0024772755768,-33.6173881315227
-158.5,-78.5,-31.2316119889596,-28.6302923999461,-31.2316119889596
-158.5,-77.5,-31.7679516396352,-29.0312135464113,-31.7679516396352
-158.5,21.5,14.4104976688412,16.1072667476588,14.4837169442411
-158.5,56.5,-12.3818680672241,-4.8551970610129,-11.5755838714997
-158.5,57.5,-11.4811008810997,-5.83457231783441,-11.4497168634831
-158.5,58.5,-13.1573927583439,-6.210779675224,-13.1289812239453
-158.5,59.5,-17.1946756560888,-5.51101926663425,-16.7819528386289
-158.5,60.5,-18.8893093692272,-6.69619608875597,-18.2629244932144
-158.5,61.5,-22.0973497348172,-7.23063715006624,-21.3046049195471
-158.5,62.5,-23.6292114069419,-7.24538726832185,-23.3050281087846
-158.5,63.5,-24.5244474235257,-7.77333275961024,-24.394198398704
-158.5,64.5,-25.6676373957523,-9.10002947618919,-25.0765369951521
-158.5,65.5,-27.1347418959652,-10.4061145445704,-26.2843513959495
-158.5,66.5,-27.6551900672061,-10.9310575301119,-27.3395112208998
-158.5,67.5,-29.0947055803878,-13.3277616808989,-28.3362033789631
-158.5,68.5,-31.2586250850133,-16.2135835067984,-30.665401914415
-158.5,69.5,-32.4462804930551,-16.7961069849719,-32.1345602372563
-158.5,70.5,-33.2919583062492,-17.99245765093,-33.2531819455086
-157.5,-89.5,-60.7446995454175,-58.8857335575723,-60.7446995454175
-157.5,-88.5,-60.2264234512379,-58.4993958042203,-60.2264234512379
-157.5,-87.5,-55.3893752589822,-53.773255451579,-55.3893752589822
-157.5,-86.5,-51.0224806472659,-49.463492268743,-51.0224806472659
-157.5,-85.5,-35.0694945359869,-33.4886369960358,-35.0694945359869
-157.5,-84.5,-32.2598861816472,-30.5739645308017,-32.2598861816472
-157.5,-83.5,-33.4861061328922,-31.6539714396798,-33.4861061328922
-157.5,-82.5,-34.2424671126929,-32.2611687788274,-34.2424671126929
-157.5,-81.5,-34.1329916309033,-31.9234232573637,-34.1329916309033
-157.5,-80.5,-33.9727167230099,-31.5452757370858,-33.9727167230099
-157.5,-79.5,-33.1123809587743,-30.5228078545932,-33.1123809587743
-157.5,-78.5,-30.9873049714736,-28.4020226283797,-30.9873049714736
-157.5,-77.5,-31.2829314808228,-28.6266725056273,-31.2829314808228
-157.5,21.5,14.0057820808675,15.702314906147,14.1148841293225
-157.5,56.5,-10.1739737406905,-4.95617741861913,-9.8569150216157
-157.5,57.5,-13.5115514158138,-4.71745448916086,-13.1721272464884
-157.5,58.5,-14.2505626086678,-5.49998724994915,-14.1873806662423
-157.5,59.5,-16.8522364616394,-5.09526711951409,-16.7025952597525
-157.5,60.5,-18.4527633355664,-6.01099923917225,-18.0010002850367
-157.5,61.5,-21.5782493677522,-6.63676692851952,-21.0031194757871
-157.5,62.5,-24.2290258919554,-7.59478971711327,-23.5760411818382
-157.5,63.5,-25.0597023815449,-7.6333913409231,-24.845087034378
-157.5,64.5,-26.1107800147363,-8.75932156969394,-25.6567896759207
-157.5,65.5,-26.8328899285623,-9.48254198485187,-26.5732593260038
-157.5,66.5,-28.0177779810769,-11.1003364255741,-27.4445606280839
-157.5,67.5,-29.4302787021867,-13.6289349876666,-28.507804026081
-157.5,68.5,-31.1866174906492,-16.3375539095984,-30.6296133431196
-157.5,69.5,-32.4949235303061,-16.9149182871605,-32.2196056333572
-157.5,70.5,-33.9714133621327,-18.0828850047929,-33.9233277020497
-156.5,-89.5,-60.7364251494408,-58.8773384863777,-60.7364251494408
-156.5,-88.5,-60.1500969816565,-58.4234455137879,-60.1500969816565
-156.5,-87.5,-55.2278258466827,-53.6115364637791,-55.2278258466827
-156.5,-86.5,-51.0573637881449,-49.4959792741707,-51.0573637881449
-156.5,-85.5,-35.1083675751729,-33.5180028731802,-35.1083675751729
-156.5,-84.5,-32.3524539912386,-30.6496654859054,-32.3524539912386
-156.5,-83.5,-33.4544320638425,-31.6227803899175,-33.4544320638425
-156.5,-82.5,-33.9506499697587,-31.978037426901,-33.9506499697587
-156.5,-81.5,-33.759163369877,-31.5742672073588,-33.759163369877
-156.5,-80.5,-33.4671344018009,-31.0643132346383,-33.4671344018009
-156.5,-79.5,-32.6212477158223,-30.0615356172768,-32.6212477158223
-156.5,-78.5,-30.9217496699521,-28.3534489031199,-30.9217496699521
-156.5,-77.5,-31.665870741196,-29.0790624225113,-31.665870741196
-156.5,20.5,13.5454646864374,14.9294599557153,14.1091850638317
-156.5,57.5,-12.8498391836349,-4.58196688136252,-12.2013738111234
-156.5,58.5,-15.745453444549,-4.77072297872177,-15.474146103884
-156.5,59.5,-16.1503698397428,-4.95643093612577,-15.9483681610475
-156.5,60.5,-18.0535880657179,-5.66358609123422,-17.646513227371
-156.5,61.5,-20.5668431956853,-5.96729960855629,-20.3662424421263
-156.5,62.5,-23.7889559506306,-7.33593892513641,-23.16416485344
-156.5,63.5,-25.6015773345849,-7.8695096897866,-25.0733272586221
-156.5,64.5,-26.5285330214671,-8.58261807418295,-26.0896159788806
-156.5,65.5,-27.198247804812,-9.2033227211237,-27.0749527742181
-156.5,66.5,-28.75368782995,-11.1762105957827,-27.939098323708
-156.5,67.5,-30.7229673037305,-14.6384903126174,-29.0467498149648
-156.5,68.5,-31.0249833952103,-16.3506759466759,-30.5163548975568
-156.5,69.5,-32.4868972761199,-16.9484778235267,-32.2096014089152
-156.5,70.5,-34.2546875794019,-18.2138786405325,-34.2237435146225
-156.5,71.5,-31.1510687557714,-19.7825879684295,-31.1445646715677
-155.5,-89.5,-60.7290529418204,-58.8698028666899,-60.7290529418204
-155.5,-88.5,-60.0695058319851,-58.3431044710657,-60.0695058319851
-155.5,-87.5,-55.0045259895069,-53.3889264656148,-55.0045259895069
-155.5,-86.5,-48.3344023696014,-46.773620593468,-48.3344023696014
-155.5,-85.5,-35.0744117222726,-33.4801921707445,-35.0744117222726
-155.5,-84.5,-32.4573888184237,-30.7349351251365,-32.4573888184237
-155.5,-83.5,-33.4572243439566,-31.6201647277522,-33.4572243439566
-155.5,-82.5,-33.7434374310875,-31.7654136691841,-33.7434374310875
-155.5,-81.5,-33.588136670632,-31.4328641630443,-33.588136670632
-155.5,-80.5,-33.022997687278,-30.649913792821,-33.022997687278
-155.5,-79.5,-32.1714747134064,-29.6424989093228,-32.1714747134064
-155.5,-78.5,-30.7913004039122,-28.2410920745926,-30.7913004039122
-155.5,-77.5,-32.0575799832187,-29.4918701458722,-32.0575799832187
-155.5,19.5,11.4282550939492,13.0987133661512,13.3357333455725
-155.5,20.5,13.1682175999773,14.0632550338641,13.3946339330359
-155.5,57.5,-10.1675857762141,-4.44403528682755,-9.91442017997711
-155.5,58.5,-16.5122366917985,-5.40866196856701,-15.2220540914592
-155.5,59.5,-15.2976335184915,-5.14551381430456,-14.8876650210894
-155.5,60.5,-17.8648177340627,-5.60410150151168,-17.2955072457327
-155.5,61.5,-20.3260284717594,-6.20394734878625,-19.8542200202923
-155.5,62.5,-23.0499506539532,-6.85960034131339,-22.6440451334876
-155.5,63.5,-25.8444029751367,-7.86475452652999,-25.3326013325069
-155.5,64.5,-26.8506143052663,-8.54938588327595,-26.290752022659
-155.5,65.5,-27.8164828312716,-9.4200907026657,-27.3917898800825
-155.5,66.5,-29.4286283140719,-10.9186461583951,-28.7310541648077
-155.5,67.5,-32.2540987109499,-15.729309608162,-30.0886914471411
-155.5,68.5,-31.7619029311064,-16.9353284092099,-31.0072359700723
-155.5,69.5,-32.6087014411177,-16.9529843610623,-32.3342218443572
-155.5,70.5,-34.3300274836166,-18.3921354843037,-34.3014984059428
-155.5,71.5,-31.1984369353524,-19.9954903862927,-31.1973082179008
-154.5,-89.5,-60.7231351682118,-58.8636526840872,-60.7231351682118
-154.5,-88.5,-59.9871440765847,-58.2609406666631,-59.9871440765847
-154.5,-87.5,-54.5997617326677,-52.9855079284553,-54.5997617326677
-154.5,-86.5,-46.2200899486031,-44.6647293863951,-46.2200899486031
-154.5,-85.5,-34.0191608149026,-32.4425954758057,-34.0191608149026
-154.5,-84.5,-32.3111245275608,-30.6052931184348,-32.3111245275608
-154.5,-83.5,-33.5198622242148,-31.6699996669111,-33.5198622242148
-154.5,-82.5,-33.6407939714265,-31.6410565412362,-33.6407939714265
-154.5,-81.5,-33.5672280767134,-31.4476161032117,-33.5672280767134
-154.5,-80.5,-32.5919771588274,-30.2477979114662,-32.5919771588274
-154.5,-79.5,-31.7625096683257,-29.2671070067561,-31.7625096683257
-154.5,-78.5,-30.6895857224507,-28.1612275732082,-30.6895857224507
-154.5,-77.5,-31.8004748587896,-29.2301392618168,-31.8004748587896
-154.5,56.5,-7.86922787225672,-4.34691216062222,-7.83628678767502
-154.5,57.5,-10.0076871533479,-4.10688626758222,-9.68943363953012
-154.5,58.5,-14.9839151812717,-5.77104797461735,-13.0932602477388
-154.5,59.5,-14.5017518680809,-5.22761220733502,-13.6253443193785
-154.5,60.5,-18.5151152900287,-6.05141953148746,-17.4100829901392
-154.5,61.5,-21.4316260563476,-7.70414329929876,-19.9638866489142
-154.5,62.5,-23.3597629382142,-7.46043203825663,-22.7016318736933
-154.5,63.5,-26.3870323297701,-8.0392174694421,-25.780734070088
-154.5,64.5,-26.9610001040357,-8.15373678162295,-26.6140706308608
-154.5,65.5,-29.0208955027695,-9.9223286231075,-28.083774728209
-154.5,66.5,-30.0041914917529,-10.7057783155569,-29.4987104069558
-154.5,67.5,-32.4626987233758,-15.5319313227676,-30.1533012148605
-154.5,68.5,-32.1449561960463,-17.0590229806268,-31.070272041006
-154.5,69.5,-32.7687932235854,-16.966344125356,-32.5362207579405
-154.5,70.5,-34.4331725469657,-18.5349850074965,-34.3992932393233
-153.5,-89.5,-60.7172517673245,-58.8575275625767,-60.7172517673245
-153.5,-88.5,-59.9009663041947,-58.1758698673453,-59.9009663041947
-153.5,-87.5,-53.931419045691,-52.320465783552,-53.931419045691
-153.5,-86.5,-44.2139081537724,-42.6702644996694,-44.2139081537724
-153.5,-85.5,-33.3087513756539,-31.7447355487517,-33.3087513756539
-153.5,-84.5,-32.1722995732645,-30.4814150905769,-32.1722995732645
-153.5,-83.5,-33.4544969283044,-31.6178154048377,-33.4544969283044
-153.5,-82.5,-33.402957086157,-31.412353906235,-33.402957086157
-153.5,-81.5,-33.4390668536936,-31.3352723026116,-33.4390668536936
-153.5,-80.5,-32.2200006426445,-29.9067011108289,-32.2200006426445
-153.5,-79.5,-31.4456383059067,-28.9862013004321,-31.4456383059067
-153.5,-78.5,-31.8489454508127,-29.347502785349,-31.8489454508127
-153.5,-77.5,-30.9754053457773,-28.4107128660195,-30.9754053457773
-153.5,57.5,-12.1515802294016,-4.45095437440655,-10.7523976038723
-153.5,58.5,-11.2956408240433,-4.80031331604613,-10.7630953254396
-153.5,59.5,-12.6293179929256,-5.12531713826316,-11.7503784871555
-153.5,60.5,-20.5507704356951,-8.11691883831684,-17.2108222032563
-153.5,61.5,-23.8386578288728,-10.2193568422592,-20.8265531827199
-153.5,62.5,-24.3556237518787,-8.69179156737934,-22.9151222332053
-153.5,63.5,-25.8990601060114,-7.8271813600191,-25.456651470607
-153.5,64.5,-27.6897602443184,-8.34572541316705,-27.0366202526376
-153.5,65.5,-29.589464988453,-9.64818866448011,-28.839737176335
-153.5,66.5,-30.5550292374832,-10.6739099895249,-29.9133537815951
-153.5,67.5,-31.9769680304719,-14.757139940775,-30.1543563805348
-153.5,68.5,-32.1664719279323,-16.9994188544518,-31.078737164363
-153.5,69.5,-32.8051474022014,-16.98798332947,-32.5637279569119
-153.5,70.5,-34.207293916813,-18.6337632981794,-34.1752727206115
-152.5,-89.5,-60.7090987585485,-58.8497126299622,-60.7090987585485
-152.5,-88.5,-59.8138859499778,-58.0903510953965,-59.8138859499778
-152.5,-87.5,-53.3640047460927,-51.7574416743525,-53.3640047460927
-152.5,-86.5,-43.238469217079,-41.7031198579818,-43.238469217079
-152.5,-85.5,-32.8436772601945,-31.2856392069188,-32.8436772601945
-152.5,-84.5,-32.0721766818049,-30.390832481959,-32.0721766818049
-152.5,-83.5,-33.4001699038848,-31.5746437620239,-33.4001699038848
-152.5,-82.5,-33.2868700422879,-31.3148051772799,-33.2868700422879
-152.5,-81.5,-33.5630250551871,-31.4703648697452,-33.5630250551871
-152.5,-80.5,-31.862695835584,-29.5774270039584,-31.862695835584
-152.5,-79.5,-31.1646607160568,-28.7373445174258,-31.1646607160568
-152.5,-78.5,-32.5169298725469,-30.0361623277089,-32.5169298725469
-152.5,-77.5,-30.0886095554169,-27.5425213493972,-30.0886095554169
-152.5,57.5,-9.99049591294357,-4.33534404194382,-9.53116816094838
-152.5,58.5,-9.74765392233219,-4.74937627267625,-9.48824298485076
-152.5,60.5,-16.0538965842554,-5.89489513160661,-14.3355243258804
-152.5,61.5,-23.2946685390813,-9.81754369125036,-20.375617497253
-152.5,62.5,-24.993671456292,-9.6209818127432,-22.6099520604426
-152.5,63.5,-25.3416607203228,-7.68446344058695,-25.0965409039666
-152.5,64.5,-27.6295086325279,-8.23611406237419,-27.116531677326
-152.5,65.5,-29.6022280349263,-9.29559022350237,-28.9541021107894
-152.5,66.5,-30.2853228607348,-10.4070754697067,-29.8344402327708
-152.5,67.5,-31.6476972209556,-14.2460847859404,-29.8300358871297
-152.5,68.5,-31.8735603796584,-16.7713425902206,-30.8449992205245
-152.5,69.5,-32.5942593519177,-16.8438890319495,-32.3304079274091
-152.5,70.5,-33.3513562468546,-18.6886928909059,-33.3207824536312
-151.5,-89.5,-60.6997322876539,-58.8409523660051,-60.6997322876539
-151.5,-88.5,-59.7277422241334,-58.0054487274166,-59.7277422241334
-151.5,-87.5,-53.090986764145,-51.4873770556213,-53.090986764145
-151.5,-86.5,-42.6172678913389,-41.0860265217455,-42.6172678913389
-151.5,-85.5,-33.1792600833944,-31.6234128350126,-33.1792600833944
-151.5,-84.5,-32.0119692226074,-30.3358177061592,-32.0119692226074
-151.5,-83.5,-33.3515711116072,-31.5309978998665,-33.3515711116072
-151.5,-82.5,-33.309989572955,-31.3390042455119,-33.309989572955
-151.5,-81.5,-33.7470534814256,-31.6578987522708,-33.7470534814256
-151.5,-80.5,-31.5169532779205,-29.2565941534005,-31.5169532779205
-151.5,-79.5,-31.0480267858931,-28.6497620346025,-31.0480267858931
-151.5,-78.5,-32.7904574647546,-30.3288030397945,-32.7904574647546
-151.5,-77.5,-29.4964216412178,-26.9764664889263,-29.4964216412178
-151.5,-76.5,-30.5937991016944,-27.8160878903898,-30.5937991016944
-151.5,59.5,-11.8431571546011,-4.72734648311245,-11.0933428704872
-151.5,60.5,-13.4154889964632,-4.19562783888541,-13.2934459085928
-151.5,61.5,-18.4185079964144,-5.56387105828949,-17.5579775505349
-151.5,62.5,-23.8881295721446,-8.95618417103376,-22.0595482446533
-151.5,63.5,-25.6892477528358,-8.60231811182041,-24.840546430916
-151.5,64.5,-27.0489956557751,-7.83935316999044,-26.5527505621116
-151.5,65.5,-30.1517106241414,-9.7460945034985,-29.0517274533936
-151.5,66.5,-30.2453138379114,-10.3647532894883,-29.8320186718428
-151.5,67.5,-31.6597945873226,-14.1619675403993,-30.0222260828831
-151.5,68.5,-31.6695045007127,-16.4845176847208,-30.6550480639727
-151.5,69.5,-32.2867012768984,-16.5358490056225,-32.0763374003106
-151.5,70.5,-32.3648061857692,-18.7134227819076,-32.3423270842476
-150.5,-89.5,-60.6937354596598,-58.8350000626141,-60.6937354596598
-150.5,-88.5,-59.6397268923798,-57.9180268469932,-59.6397268923798
-150.5,-87.5,-52.9481253892316,-51.3450124742663,-52.9481253892316
-150.5,-86.5,-42.1513186791113,-40.6209112504497,-42.1513186791113
-150.5,-85.5,-33.4269777570053,-31.8694217657554,-33.4269777570053
-150.5,-84.5,-32.0132164993589,-30.336322607712,-32.0132164993589
-150.5,-83.5,-33.3539870564826,-31.530605200871,-33.3539870564826
-150.5,-82.5,-33.3404376368437,-31.3620793920543,-33.3404376368437
-150.5,-81.5,-33.721720401038,-31.6266571692852,-33.721720401038
-150.5,-80.5,-31.210331154934,-28.974665892204,-31.210331154934
-150.5,-79.5,-31.2365087460727,-28.8670270478087,-31.2365087460727
-150.5,-78.5,-32.7846569600914,-30.3438885236691,-32.7846569600914
-150.5,-77.5,-28.1432891856347,-25.6582247439705,-28.1432891856347
-150.5,-76.5,-29.236238769841,-26.5361363002232,-29.236238769841
-150.5,59.5,-12.1455953778965,-5.27875920193536,-10.788955401356
-150.5,60.5,-14.9184637266344,-4.58110711393612,-14.1295855595828
-150.5,61.5,-16.5004319693361,-4.66964167800865,-16.2983962727944
-150.5,62.5,-21.2798749128756,-6.91001836453631,-20.057743468024
-150.5,63.5,-26.0557630379817,-10.1907117081008,-24.2300443647525
-150.5,64.5,-26.0522444220193,-7.18875615256972,-25.8122668392997
-150.5,65.5,-29.8700984948448,-9.38832091646269,-28.8023052482312
-150.5,66.5,-30.8305628031426,-11.1393203458217,-29.872520635532
-150.5,67.5,-31.6675046111856,-14.023817387029,-29.9920800948256
-150.5,68.5,-32.5810501294477,-16.9580867166487,-31.2505103277441
-150.5,69.5,-32.3011945906494,-16.4828833421382,-32.1389393643817
-150.5,70.5,-31.7748017912464,-18.7359025581252,-31.7398673380285
-149.5,-89.5,-60.6928893867348,-58.8332660623959,-60.6928893867348
-149.5,-88.5,-59.5561617171126,-57.8340240114252,-59.5561617171126
-149.5,-87.5,-52.9843520602078,-51.3803254310042,-52.9843520602078
-149.5,-86.5,-42.8315731817058,-41.2987888911057,-42.8315731817058
-149.5,-85.5,-33.660284482395,-32.0978546267974,-33.660284482395
-149.5,-84.5,-32.0988099108184,-30.4146867712028,-32.0988099108184
-149.5,-83.5,-33.4345605560711,-31.5985004928495,-33.4345605560711
-149.5,-82.5,-33.3904914123671,-31.403037719229,-33.3904914123671
-149.5,-81.5,-33.7401713773342,-31.638513346063,-33.7401713773342
-149.5,-80.5,-30.9893283091486,-28.7796555378341,-30.9893283091486
-149.5,-79.5,-31.4812545977001,-29.1378553618012,-31.4812545977001
-149.5,-78.5,-32.8971040876848,-30.477207188719,-32.8971040876848
-149.5,-77.5,-27.5646417140961,-25.1030778759292,-27.5646417140961
-149.5,-76.5,-27.8437587992421,-25.2227147632012,-27.8437587992421
-149.5,-17.5,17.2584185221898,17.7492271974097,17.4855187735139
-149.5,59.5,-8.89455902791981,-4.28437449978665,-8.64277011957875
-149.5,60.5,-16.0083650173885,-5.82323036107035,-13.6192189634204
-149.5,61.5,-18.3565821762596,-6.31291804292372,-16.5966669449065
-149.5,62.5,-21.6912451597197,-7.79303122517387,-19.6840529902388
-149.5,63.5,-23.3246998084443,-9.00867185822069,-21.6291720749594
-149.5,64.5,-25.3736875580358,-6.95397907071248,-25.1550987281211
-149.5,65.5,-29.4999804967216,-8.96031918781144,-28.6807970596391
-149.5,66.5,-30.8634535606086,-11.0553902257321,-29.879683455591
-149.5,67.5,-32.2456018512536,-14.3196659750598,-30.5675410253759
-149.5,68.5,-32.9156727518354,-16.9794312040299,-31.5048920976699
-149.5,69.5,-32.3979456965412,-16.5348811123609,-32.1976987212385
